Model_index Run_id Replica_id Frame_id GaussianEMRestraint_None_CCC ConnectivityRestraint_Score ExcludedVolumeSphere_Score GaussianEMRestraint_None Total_Score
3446 22 10 9 0.65 0.01 3.60 461.11 464.72
3447 22 10 10 0.65 3.01 6.29 455.41 464.71
3448 22 10 11 0.65 2.86 5.02 461.47 469.34
3449 22 10 13 0.65 1.28 7.38 465.02 473.68
3450 22 10 14 0.65 3.13 4.88 465.41 473.42
3451 22 10 15 0.65 0.35 6.20 466.08 472.62
3452 22 10 16 0.65 0.10 6.99 465.90 473.00
3453 22 10 17 0.65 0.67 5.19 456.58 462.45
3454 22 10 18 0.65 3.75 5.06 461.37 470.18
3455 22 10 19 0.65 4.49 3.09 455.25 462.83
3456 22 10 20 0.65 1.12 7.24 463.49 471.85
3457 22 10 21 0.65 6.44 7.87 461.72 476.04
3458 22 10 22 0.65 0.47 2.42 462.01 464.90
3459 22 10 23 0.65 0.87 3.80 463.35 468.02
3460 22 10 25 0.65 0.05 3.56 464.64 468.24
3461 22 10 26 0.65 0.54 3.66 465.03 469.24
3462 22 10 27 0.65 1.40 5.48 460.56 467.44
3463 22 10 28 0.65 0.00 5.33 465.91 471.24
3464 22 10 30 0.65 1.01 6.31 464.04 471.36
3465 22 10 31 0.65 0.24 5.94 464.88 471.06
3466 22 10 33 0.65 0.61 5.16 457.28 463.05
3467 22 10 34 0.65 2.53 5.24 464.53 472.30
3468 22 10 37 0.65 2.01 6.93 461.64 470.57
3469 22 10 40 0.65 0.69 3.31 466.17 470.17
3470 22 10 44 0.65 3.88 2.89 458.14 464.91
3471 22 10 45 0.65 0.41 4.20 466.12 470.73
3472 22 10 46 0.65 0.84 4.22 466.73 471.79
3473 22 10 47 0.65 2.12 5.79 466.09 474.00
3474 22 10 49 0.65 0.41 4.81 462.47 467.70
3475 22 10 51 0.65 1.44 5.62 463.99 471.05
3476 22 10 52 0.65 1.25 6.39 463.21 470.85
3477 22 10 54 0.65 1.93 4.91 462.35 469.19
3478 22 10 55 0.65 1.23 4.51 456.96 462.69
3479 22 10 56 0.65 1.85 4.28 460.86 466.99
3480 22 10 58 0.65 0.54 8.94 461.64 471.12
3481 22 10 59 0.65 2.12 6.69 462.06 470.87
3482 22 10 61 0.65 2.68 10.96 466.41 480.05
3483 22 10 62 0.65 0.24 8.08 458.80 467.13
3484 22 10 63 0.65 4.54 3.72 459.30 467.56
3485 22 10 64 0.65 0.25 6.62 459.00 465.87
3486 22 10 65 0.65 1.36 3.32 464.30 468.99
3487 22 10 66 0.65 0.64 5.47 466.13 472.24
3488 22 10 67 0.65 1.47 4.57 460.89 466.93
3489 22 10 68 0.65 8.05 6.73 459.70 474.48
3490 22 10 69 0.65 0.55 5.56 463.38 469.50
3491 22 10 71 0.65 2.65 3.06 464.03 469.74
3492 22 10 72 0.65 0.66 5.07 456.56 462.29
3493 22 10 75 0.65 0.60 5.03 462.04 467.67
3494 22 10 76 0.65 1.94 7.65 464.76 474.35
3495 22 10 78 0.65 0.34 3.54 460.23 464.11
3496 22 10 79 0.65 2.70 6.47 460.99 470.16
3497 22 10 80 0.65 1.34 7.78 466.02 475.14
3498 22 10 84 0.65 0.24 7.67 464.92 472.83
3499 22 10 85 0.65 1.33 3.89 460.66 465.87
3500 22 10 86 0.65 0.27 4.92 455.94 461.13
3501 22 10 87 0.65 0.54 2.48 466.11 469.13
3502 22 10 88 0.65 2.12 3.99 456.67 462.79
3503 22 10 89 0.65 2.53 6.25 460.02 468.79
3504 22 10 90 0.65 0.00 4.85 463.82 468.66
3505 22 10 91 0.66 1.20 5.36 451.62 458.18
3506 22 10 93 0.65 2.13 4.67 466.01 472.81
3507 22 10 94 0.65 1.34 6.99 464.64 472.98
3508 22 10 95 0.65 0.47 9.39 460.35 470.21
3509 22 10 96 0.65 0.00 4.30 456.64 460.94
3510 22 10 97 0.65 0.52 5.98 465.39 471.88
3511 22 10 98 0.65 1.55 6.63 467.12 475.30
3512 22 10 99 0.65 2.54 4.57 458.33 465.44
3513 22 10 100 0.65 4.00 6.89 466.84 477.73
3514 22 10 101 0.65 1.32 6.67 465.26 473.25
3515 22 10 102 0.65 1.53 7.05 462.71 471.29
3516 22 10 106 0.65 2.08 5.06 464.33 471.47
3517 22 10 107 0.65 0.74 11.82 460.07 472.63
3518 22 10 108 0.65 0.13 4.11 460.69 464.93
3519 22 10 111 0.65 0.38 4.43 461.34 466.14
3520 22 10 114 0.65 2.16 5.87 457.72 465.76
3521 22 10 115 0.65 0.03 2.80 459.39 462.22
3522 22 10 118 0.65 0.40 7.04 460.59 468.03
3523 22 10 120 0.65 9.64 3.67 458.08 471.38
3524 22 10 122 0.65 0.17 8.58 463.22 471.98
3525 22 10 123 0.65 1.63 1.46 462.79 465.88
3526 22 10 124 0.65 4.39 4.68 465.50 474.57
3527 22 10 125 0.65 0.11 5.28 461.29 466.68
3528 22 10 126 0.65 2.28 5.77 457.09 465.15
3529 22 10 127 0.65 0.11 3.56 458.37 462.05
3530 22 10 129 0.65 0.08 5.90 460.41 466.39
3531 22 10 130 0.65 2.67 3.67 466.93 473.28
3532 22 10 131 0.65 1.04 2.42 463.39 466.85
3533 22 10 133 0.65 0.11 8.18 465.55 473.84
3534 22 10 135 0.65 0.99 7.76 457.14 465.89
3535 22 10 137 0.65 0.87 6.04 459.18 466.09
3536 22 10 138 0.65 0.48 3.28 454.74 458.50
3537 22 10 139 0.65 2.81 4.90 457.85 465.56
3538 22 10 142 0.65 1.85 4.13 464.79 470.77
3539 22 10 143 0.65 0.21 3.65 453.94 457.80
3540 22 10 144 0.65 2.83 9.73 463.39 475.95
3541 22 10 146 0.66 0.00 2.99 450.57 453.56
3542 22 10 147 0.65 4.53 2.82 462.62 469.96
3543 22 10 148 0.65 3.20 6.85 461.33 471.37
3544 22 10 149 0.65 0.55 5.54 457.12 463.21
3545 22 11 9 0.65 0.87 7.48 466.47 474.82
3546 22 15 0 0.65 1.20 6.39 458.70 466.29
3547 22 15 1 0.65 1.24 1.96 460.42 463.61
3548 22 15 2 0.65 3.52 3.82 465.73 473.07
3549 22 15 4 0.65 2.21 5.39 460.70 468.30
3550 22 15 5 0.65 1.47 3.42 462.30 467.19
3551 22 15 9 0.65 0.62 6.31 460.61 467.54
3552 22 15 10 0.65 1.40 5.03 463.30 469.73
3553 22 15 11 0.65 2.31 2.75 461.57 466.64
3554 22 15 13 0.65 0.68 4.43 460.12 465.23
3555 22 15 16 0.65 1.72 6.42 465.22 473.36
3556 22 15 18 0.65 0.30 3.27 464.63 468.20
3557 22 15 19 0.65 0.00 5.47 461.02 466.48
3558 22 15 20 0.65 0.79 3.20 463.55 467.55
3559 22 15 22 0.65 0.25 8.50 465.17 473.92
3560 22 15 24 0.65 0.16 4.85 466.49 471.49
3561 22 15 25 0.65 0.34 3.78 458.81 462.93
3562 22 15 26 0.65 0.43 4.52 466.01 470.96
3563 22 15 27 0.65 0.32 9.09 461.05 470.47
3564 22 15 28 0.65 0.71 8.67 458.03 467.42
3565 22 15 29 0.65 1.53 5.68 462.43 469.64
3566 22 15 31 0.65 3.68 3.56 461.08 468.32
3567 22 15 32 0.65 4.54 7.25 463.82 475.60
3568 22 15 33 0.66 2.33 6.40 454.06 462.80
3569 22 15 34 0.65 0.12 5.09 465.66 470.87
3570 22 15 35 0.65 0.88 9.97 459.55 470.40
3571 22 15 36 0.65 7.59 9.08 463.29 479.96
3572 22 15 37 0.65 2.12 5.38 465.76 473.26
3573 22 15 38 0.65 0.96 4.42 466.43 471.81
3574 22 15 39 0.65 0.22 3.77 463.30 467.29
3575 22 15 40 0.65 1.06 5.46 463.36 469.88
3576 22 15 43 0.65 0.34 9.77 460.54 470.65
3577 22 15 44 0.65 1.91 14.50 460.78 477.20
3578 22 15 46 0.65 0.36 12.73 459.35 472.44
3579 22 15 48 0.65 0.28 9.03 463.51 472.82
3580 22 15 49 0.66 3.05 4.68 452.01 459.75
3581 22 15 50 0.65 0.54 7.53 462.91 470.97
3582 22 15 51 0.65 2.69 4.78 457.51 464.98
3583 22 15 52 0.65 0.19 8.88 465.04 474.11
3584 22 15 58 0.65 1.10 8.06 464.66 473.82
3585 22 15 60 0.65 1.85 2.65 460.74 465.24
3586 22 15 61 0.65 5.15 6.63 467.81 479.59
3587 22 15 62 0.65 1.81 5.19 458.32 465.32
3588 22 15 63 0.65 0.77 10.45 462.61 473.83
3589 22 15 64 0.65 1.94 5.03 461.03 468.00
3590 22 15 65 0.65 0.75 6.13 459.38 466.27
3591 22 15 66 0.65 0.18 7.27 461.36 468.81
3592 22 15 67 0.65 0.24 8.74 463.85 472.84
3593 22 15 68 0.65 0.61 7.75 466.38 474.75
3594 22 15 71 0.65 0.00 7.94 462.07 470.01
3595 22 15 73 0.65 1.52 5.05 463.77 470.34
3596 22 15 74 0.65 3.40 5.48 459.46 468.35
3597 22 15 75 0.65 0.21 3.61 463.58 467.40
3598 22 15 80 0.66 1.94 9.87 448.32 460.14
3599 22 15 82 0.65 2.75 4.29 465.51 472.54
3600 22 15 83 0.65 0.47 8.67 461.16 470.30
3601 22 15 86 0.65 0.03 3.73 464.60 468.36
3602 22 15 88 0.65 2.54 8.60 454.98 466.13
3603 22 15 89 0.65 0.29 6.35 465.49 472.14
3604 22 15 92 0.65 3.70 5.07 465.61 474.37
3605 22 15 94 0.65 0.00 7.50 466.38 473.88
3606 22 15 97 0.65 0.81 4.92 463.19 468.91
3607 22 15 98 0.65 2.85 5.08 456.40 464.32
3608 22 15 99 0.65 2.01 5.55 454.47 462.03
3609 22 15 100 0.65 0.04 5.72 465.50 471.26
3610 22 15 103 0.65 4.15 2.21 458.40 464.77
3611 22 15 104 0.65 0.01 10.21 457.08 467.30
3612 22 15 105 0.65 1.41 8.65 464.73 474.79
3613 22 15 106 0.65 1.06 7.28 464.38 472.71
3614 22 15 108 0.65 0.20 4.51 466.02 470.74
3615 22 15 109 0.65 0.00 5.81 465.48 471.29
3616 22 15 110 0.65 4.90 8.75 462.55 476.20
3617 22 15 111 0.65 0.82 4.24 459.12 464.17
3618 22 15 114 0.65 2.44 9.15 464.52 476.11
3619 22 15 115 0.65 0.70 4.45 457.29 462.44
3620 22 15 116 0.65 1.69 9.52 458.91 470.12
3621 22 15 117 0.65 0.04 6.65 461.74 468.43
3622 22 15 118 0.65 1.40 5.39 466.75 473.54
3623 22 15 119 0.65 0.35 5.36 460.84 466.54
3624 22 15 122 0.65 4.38 4.37 462.82 471.57
3625 22 15 126 0.65 3.28 10.60 461.82 475.71
3626 22 15 127 0.65 1.14 7.56 461.92 470.63
3627 22 15 128 0.65 0.32 6.87 458.60 465.80
3628 22 15 129 0.65 1.05 4.19 465.65 470.89
3629 22 15 130 0.65 0.59 5.25 455.76 461.60
3630 22 15 131 0.65 0.01 2.45 460.62 463.08
3631 22 15 133 0.65 0.87 3.59 466.91 471.37
3632 22 15 134 0.65 0.95 6.85 459.02 466.81
3633 22 15 136 0.65 1.76 4.62 457.53 463.91
3634 22 15 138 0.65 0.90 11.74 454.81 467.45
3635 22 15 139 0.65 0.59 7.25 462.11 469.96
3636 22 15 141 0.65 0.18 5.79 467.62 473.59
3637 22 15 143 0.65 0.14 6.48 466.01 472.63
3638 22 15 145 0.65 0.57 8.56 457.29 466.43
3639 22 15 146 0.65 1.48 4.95 467.51 473.94
3640 23 1 5 0.65 3.73 6.26 468.24 478.23
3641 23 1 7 0.65 0.66 7.55 464.12 472.32
3642 23 1 10 0.65 0.71 6.67 465.24 472.62
3643 23 1 21 0.65 3.20 7.74 464.78 475.72
3644 23 1 28 0.65 0.99 5.16 467.19 473.34
3645 23 1 30 0.65 2.02 5.06 463.09 470.17
3646 23 1 34 0.65 1.53 6.68 468.38 476.60
3647 23 1 36 0.65 2.99 7.30 465.95 476.24
3648 23 1 45 0.65 2.74 3.79 461.35 467.88
3649 23 1 49 0.65 1.87 10.08 462.33 474.28
3650 23 1 51 0.65 2.10 7.34 468.43 477.86
3651 23 1 54 0.65 0.71 4.50 468.01 473.21
3652 23 1 60 0.65 0.64 6.93 465.38 472.95
3653 23 1 68 0.65 1.25 6.69 468.21 476.14
3654 23 1 72 0.65 2.70 4.58 468.33 475.61
3655 23 1 73 0.65 2.59 6.85 464.32 473.76
3656 23 1 80 0.65 1.85 6.65 462.73 471.23
3657 23 1 87 0.65 0.57 3.46 466.52 470.54
3658 23 1 97 0.65 0.24 5.81 467.83 473.89
3659 23 1 98 0.65 0.45 8.95 458.60 468.01
3660 23 5 18 0.65 1.10 4.57 466.27 471.95
3661 23 5 22 0.65 0.33 7.73 461.49 469.55
3662 23 5 25 0.65 2.54 4.22 467.40 474.15
3663 23 9 0 0.65 0.69 4.83 454.81 460.33
3664 23 9 1 0.65 1.01 6.04 461.64 468.70
3665 23 9 2 0.65 0.35 5.88 460.06 466.28
3666 23 9 5 0.65 2.70 3.95 468.17 474.82
3667 23 9 6 0.65 1.30 6.77 464.75 472.82
3668 23 9 7 0.65 0.91 4.21 464.81 469.93
3669 23 9 9 0.65 0.92 7.68 461.62 470.22
3670 23 9 12 0.65 1.84 3.09 459.61 464.54
3671 23 9 15 0.65 1.61 11.22 458.31 471.14
3672 23 9 16 0.65 3.22 5.73 466.24 475.19
3673 23 9 17 0.65 0.98 3.70 465.21 469.89
3674 23 9 18 0.65 3.20 1.16 455.13 459.48
3675 23 9 20 0.65 0.11 3.90 462.05 466.07
3676 23 9 21 0.66 1.14 4.12 452.12 457.38
3677 23 9 22 0.66 0.18 6.79 444.47 451.44
3678 23 9 23 0.65 2.00 2.46 458.69 463.15
3679 23 9 24 0.66 5.21 7.88 453.32 466.40
3680 23 9 25 0.65 0.00 7.52 460.06 467.58
3681 23 9 26 0.65 0.78 5.91 464.92 471.60
3682 23 9 27 0.65 1.87 5.66 460.20 467.73
3683 23 9 28 0.65 1.39 9.16 465.51 476.07
3684 23 9 29 0.65 1.02 12.41 466.64 480.07
3685 23 9 30 0.65 1.69 7.76 460.78 470.23
3686 23 9 32 0.65 4.63 6.75 459.78 471.16
3687 23 9 33 0.65 0.16 8.44 460.05 468.66
3688 23 9 37 0.65 0.90 5.18 458.91 464.99
3689 23 9 39 0.65 1.90 6.59 459.27 467.76
3690 23 9 41 0.65 1.83 3.95 462.97 468.75
3691 23 9 42 0.65 0.92 6.92 466.43 474.27
3692 23 9 43 0.65 1.14 5.08 458.00 464.21
3693 23 9 44 0.65 2.05 4.61 466.94 473.60
3694 23 9 45 0.65 1.14 6.48 457.48 465.10
3695 23 9 46 0.65 1.52 3.75 461.32 466.59
3696 23 9 49 0.65 1.47 4.45 456.76 462.67
3697 23 9 51 0.65 1.47 5.21 461.61 468.28
3698 23 9 52 0.66 0.00 6.30 451.88 458.18
3699 23 9 53 0.65 0.28 7.81 462.95 471.04
3700 23 9 55 0.65 1.28 3.77 464.38 469.43
3701 23 9 56 0.65 0.26 8.79 461.14 470.20
3702 23 9 57 0.65 0.09 4.46 467.33 471.88
3703 23 9 60 0.65 0.10 3.89 463.52 467.51
3704 23 9 61 0.65 0.77 4.59 454.68 460.03
3705 23 9 62 0.65 1.22 7.39 457.18 465.78
3706 23 9 66 0.65 0.34 3.19 455.85 459.38
3707 23 9 69 0.65 2.03 8.54 467.23 477.80
3708 23 9 70 0.65 0.57 5.42 459.25 465.24
3709 23 9 72 0.65 0.64 3.88 458.68 463.20
3710 23 9 73 0.65 2.99 9.20 464.01 476.20
3711 23 9 74 0.65 0.19 6.84 462.73 469.77
3712 23 9 75 0.65 6.55 4.03 462.98 473.55
3713 23 9 76 0.65 0.75 7.09 459.12 466.96
3714 23 9 80 0.65 4.91 7.94 462.04 474.89
3715 23 9 82 0.66 4.19 6.31 452.22 462.73
3716 23 9 84 0.65 0.00 2.69 462.81 465.50
3717 23 9 85 0.65 8.98 1.90 465.22 476.10
3718 23 9 87 0.65 1.95 6.45 467.10 475.50
3719 23 9 88 0.65 1.87 4.56 461.68 468.10
3720 23 9 90 0.65 0.89 5.91 461.12 467.91
3721 23 9 91 0.65 4.58 5.31 454.46 464.35
3722 23 9 92 0.66 2.63 3.64 453.65 459.91
3723 23 9 95 0.65 2.70 5.80 460.78 469.29
3724 23 9 97 0.65 0.72 4.80 467.29 472.81
3725 23 9 98 0.65 1.93 3.56 462.00 467.49
3726 23 9 101 0.65 0.06 4.20 458.14 462.40
3727 23 9 102 0.66 0.55 5.97 451.62 458.14
3728 23 9 103 0.65 1.54 5.17 458.33 465.04
3729 23 9 104 0.66 1.91 4.53 453.28 459.72
3730 23 9 106 0.65 1.44 3.89 464.52 469.85
3731 23 9 107 0.65 0.21 6.96 463.59 470.76
3732 23 9 108 0.65 4.30 9.26 462.36 475.93
3733 23 9 110 0.65 3.54 9.00 464.84 477.38
3734 23 9 111 0.65 0.49 3.38 461.29 465.17
3735 23 9 112 0.65 0.66 3.53 464.22 468.41
3736 23 9 113 0.65 1.36 8.90 465.81 476.07
3737 23 9 114 0.65 0.28 11.86 466.63 478.76
3738 23 9 116 0.65 1.78 2.49 459.49 463.75
3739 23 9 117 0.65 2.34 8.03 465.36 475.73
3740 23 9 118 0.66 0.27 3.02 452.86 456.14
3741 23 9 119 0.65 2.61 6.26 459.27 468.14
3742 23 9 120 0.65 6.22 1.78 461.30 469.30
3743 23 9 123 0.65 0.00 3.81 458.12 461.93
3744 23 9 124 0.66 0.31 4.12 454.34 458.77
3745 23 9 125 0.65 0.76 5.47 463.79 470.01
3746 23 9 128 0.65 0.04 3.70 466.84 470.58
3747 23 9 129 0.65 0.01 5.57 463.67 469.25
3748 23 9 130 0.65 0.40 6.15 454.42 460.97
3749 23 9 132 0.65 1.26 3.52 461.59 466.37
3750 23 9 133 0.65 0.98 5.39 464.87 471.24
3751 23 9 134 0.65 1.80 7.32 467.73 476.85
3752 23 9 136 0.65 2.32 7.08 465.75 475.15
3753 23 9 138 0.66 0.62 7.22 451.43 459.26
3754 23 9 139 0.65 2.75 7.45 459.99 470.20
3755 23 9 140 0.65 0.83 4.72 460.30 465.86
3756 23 9 142 0.65 0.07 7.31 463.77 471.14
3757 23 9 143 0.65 0.79 6.04 459.48 466.31
3758 23 9 144 0.65 1.62 3.30 465.50 470.42
3759 23 9 145 0.65 4.95 5.72 458.14 468.81
3760 23 9 146 0.65 0.39 12.83 462.99 476.20
3761 23 9 147 0.65 1.49 7.51 458.68 467.67
3762 23 9 149 0.65 3.69 1.18 464.47 469.34
3763 23 9 150 0.65 1.36 9.32 457.69 468.36
3764 23 9 152 0.65 0.04 2.64 464.15 466.82
3765 23 9 153 0.65 1.67 7.61 459.64 468.92
3766 23 9 154 0.65 0.03 7.22 467.80 475.05
3767 23 9 155 0.65 0.98 4.76 459.51 465.25
3768 23 9 156 0.65 0.90 9.08 456.91 466.89
3769 23 9 157 0.65 3.21 5.39 462.49 471.09
3770 23 9 158 0.65 2.08 5.31 464.89 472.28
3771 23 9 159 0.65 3.75 9.09 462.43 475.27
3772 23 9 160 0.65 0.10 3.46 464.74 468.30
3773 23 9 161 0.65 0.61 6.79 462.25 469.65
3774 23 9 164 0.65 0.66 7.44 467.30 475.41
3775 23 9 165 0.65 0.32 3.10 467.60 471.01
3776 23 9 167 0.66 0.04 6.12 453.59 459.75
3777 23 9 168 0.65 0.88 7.47 454.98 463.33
3778 23 9 171 0.66 0.54 6.53 450.73 457.80
3779 23 9 172 0.65 0.08 4.10 459.46 463.64
3780 23 9 173 0.65 0.74 10.04 463.06 473.84
3781 23 9 174 0.65 0.90 11.17 461.30 473.37
3782 23 9 175 0.65 1.28 5.13 459.42 465.83
3783 23 9 176 0.65 3.10 4.78 466.39 474.27
3784 23 9 177 0.65 2.36 5.05 453.91 461.32
3785 23 9 181 0.65 3.75 4.57 461.47 469.79
3786 23 9 183 0.65 1.19 6.23 459.43 466.85
3787 23 9 184 0.65 1.28 5.18 462.26 468.72
3788 23 9 185 0.65 1.11 2.55 464.95 468.61
3789 23 9 186 0.66 1.67 5.03 452.37 459.08
3790 23 9 187 0.65 6.63 7.60 458.56 472.79
3791 23 9 188 0.65 0.98 6.23 463.29 470.50
3792 23 9 189 0.65 0.72 7.74 460.15 468.61
3793 23 9 190 0.65 2.30 6.72 464.75 473.77
3794 23 9 191 0.65 0.32 6.93 460.29 467.54
3795 23 9 192 0.65 0.11 7.47 462.88 470.46
3796 23 9 195 0.65 0.45 8.52 462.96 471.93
3797 23 9 196 0.65 0.87 7.28 462.78 470.93
3798 23 9 197 0.65 1.33 3.66 467.03 472.02
3799 23 9 198 0.65 0.55 5.18 457.34 463.07
3800 23 9 199 0.65 4.70 7.80 466.26 478.76
3801 23 9 202 0.65 2.25 9.99 458.91 471.15
3802 23 9 204 0.65 0.00 5.53 456.20 461.74
3803 23 9 208 0.65 1.59 4.17 458.80 464.56
3804 23 9 211 0.65 0.97 5.42 461.86 468.25
3805 23 9 213 0.65 0.12 8.41 463.86 472.39
3806 23 9 214 0.65 0.13 10.62 465.95 476.70
3807 23 9 215 0.65 0.35 4.83 463.54 468.73
3808 23 9 216 0.65 0.17 3.12 466.12 469.42
3809 23 9 217 0.65 1.85 4.35 459.00 465.20
3810 23 9 219 0.65 2.19 3.60 461.77 467.56
3811 23 9 220 0.65 0.86 5.99 463.65 470.50
3812 23 9 221 0.65 0.76 6.83 464.87 472.46
3813 23 9 222 0.65 0.26 11.10 464.20 475.57
3814 23 9 223 0.65 0.00 5.86 463.47 469.33
3815 23 9 224 0.65 4.10 10.42 457.50 472.01
3816 23 9 225 0.65 1.35 6.97 457.34 465.66
3817 23 9 226 0.65 0.83 6.31 464.50 471.64
3818 23 9 230 0.65 0.78 6.75 457.22 464.75
3819 23 9 231 0.65 0.73 6.10 462.00 468.83
3820 23 9 233 0.65 1.24 9.92 466.09 477.26
3821 23 9 234 0.65 0.00 3.06 461.99 465.05
3822 23 9 236 0.65 2.19 6.84 465.56 474.60
3823 23 9 239 0.65 4.63 6.81 462.65 474.09
3824 23 9 240 0.65 1.50 4.93 462.30 468.73
3825 23 9 241 0.65 0.67 4.70 459.32 464.70
3826 23 9 242 0.65 1.71 3.31 458.65 463.68
3827 23 9 243 0.65 2.36 7.63 462.96 472.95
3828 23 9 244 0.65 0.22 10.17 464.50 474.90
3829 23 9 246 0.65 0.00 3.72 464.34 468.06
3830 23 9 247 0.65 0.31 5.34 461.06 466.72
3831 23 9 248 0.65 0.49 3.96 455.54 459.99
3832 23 9 249 0.65 1.20 1.89 457.84 460.93
3833 23 9 250 0.65 1.37 6.02 467.45 474.84
3834 23 9 251 0.65 2.55 4.74 460.25 467.54
3835 23 9 253 0.65 0.92 3.60 467.32 471.83
3836 23 9 254 0.65 1.14 5.12 462.18 468.44
3837 23 9 255 0.65 3.35 5.80 456.77 465.92
3838 23 9 256 0.65 0.64 7.74 462.00 470.38
3839 23 9 258 0.65 1.50 10.92 460.48 472.90
3840 23 9 259 0.65 0.40 3.19 459.29 462.88
3841 23 9 260 0.65 0.02 5.65 456.63 462.30
3842 23 9 262 0.65 0.42 8.24 464.51 473.18
3843 23 9 263 0.66 0.51 4.35 452.30 457.16
3844 23 9 264 0.65 1.85 8.03 463.73 473.61
3845 23 9 267 0.65 2.84 5.75 467.88 476.46
3846 23 9 270 0.65 0.13 6.20 463.77 470.10
3847 23 9 272 0.65 0.55 6.60 462.59 469.75
3848 23 9 273 0.65 3.87 3.20 463.97 471.04
3849 23 9 277 0.65 0.13 8.71 466.23 475.08
3850 23 9 278 0.65 0.46 6.56 455.63 462.66
3851 23 9 279 0.65 0.01 12.09 462.24 474.34
3852 23 9 280 0.65 1.23 2.87 460.94 465.03
3853 23 9 281 0.65 1.34 4.99 463.46 469.79
3854 23 9 282 0.65 1.41 6.08 459.37 466.86
3855 23 9 283 0.65 3.27 5.23 462.42 470.92
3856 23 9 284 0.65 3.24 3.20 459.41 465.84
3857 23 9 285 0.65 0.46 6.15 456.43 463.04
3858 23 9 286 0.65 3.25 11.07 458.02 472.34
3859 23 9 287 0.65 2.50 15.16 456.92 474.57
3860 23 9 289 0.65 3.89 3.42 459.76 467.07
3861 23 9 290 0.66 1.89 6.09 453.90 461.88
3862 23 9 291 0.65 1.62 4.82 458.67 465.11
3863 23 9 292 0.65 0.00 6.16 460.41 466.57
3864 23 9 293 0.65 0.39 6.73 463.46 470.58
3865 23 9 295 0.65 0.41 3.25 457.44 461.10
3866 23 9 296 0.65 1.28 6.27 457.50 465.05
3867 23 9 298 0.65 1.59 9.10 464.80 475.49
3868 24 1 2 0.65 2.28 1.82 463.02 467.12
3869 24 1 3 0.66 0.00 8.70 453.53 462.22
3870 24 1 4 0.65 0.25 6.06 458.83 465.13
3871 24 1 6 0.65 3.91 3.87 461.24 469.02
3872 24 1 7 0.65 3.93 2.81 465.38 472.11
3873 24 1 8 0.65 2.67 5.66 461.28 469.62
3874 24 1 9 0.65 0.87 8.92 461.79 471.58
3875 24 1 12 0.65 1.96 5.29 457.19 464.45
3876 24 1 13 0.65 0.83 9.26 464.87 474.95
3877 24 1 14 0.65 4.38 9.24 464.76 478.38
3878 24 1 15 0.65 0.01 6.28 459.76 466.05
3879 24 1 17 0.65 1.75 6.30 458.63 466.67
3880 24 1 18 0.65 0.91 2.90 467.29 471.10
3881 24 1 20 0.65 1.19 7.96 467.08 476.23
3882 24 1 21 0.65 3.14 5.17 454.66 462.96
3883 24 1 22 0.65 0.60 3.55 464.78 468.94
3884 24 1 23 0.65 0.00 4.41 461.56 465.97
3885 24 1 25 0.65 0.15 2.67 463.01 465.84
3886 24 1 26 0.65 0.04 6.27 460.07 466.38
3887 24 1 27 0.65 0.45 8.59 456.72 465.76
3888 24 1 29 0.65 2.21 3.02 454.58 459.81
3889 24 1 32 0.65 1.26 4.52 465.22 471.00
3890 24 1 33 0.65 2.67 6.18 466.40 475.25
3891 24 1 34 0.65 0.98 7.76 467.65 476.39
3892 24 1 36 0.65 0.17 3.73 463.83 467.73
3893 24 1 39 0.65 4.54 6.98 466.32 477.84
3894 24 2 2 0.65 4.23 6.92 457.47 468.62
3895 24 2 3 0.65 0.00 6.08 465.94 472.02
3896 24 2 4 0.65 6.38 4.49 463.98 474.85
3897 24 2 5 0.65 0.24 6.76 453.95 460.96
3898 24 2 6 0.65 1.24 8.29 456.33 465.86
3899 24 2 7 0.65 0.28 7.61 457.57 465.46
3900 24 2 8 0.65 0.17 5.41 460.63 466.21
3901 24 2 9 0.65 3.85 2.66 460.22 466.73
3902 24 2 10 0.65 0.00 4.07 464.96 469.03
3903 24 2 11 0.65 0.08 3.38 461.98 465.44
3904 24 2 13 0.65 1.25 6.31 464.09 471.65
3905 24 2 14 0.65 6.44 3.90 464.33 474.67
3906 24 2 15 0.65 1.23 8.76 465.04 475.03
3907 24 2 16 0.65 1.57 5.32 458.39 465.27
3908 24 2 17 0.65 1.00 2.60 459.45 463.05
3909 24 2 18 0.65 6.50 6.51 458.13 471.14
3910 24 2 19 0.65 2.19 7.98 464.44 474.61
3911 24 2 20 0.65 0.02 7.20 465.73 472.95
3912 24 2 21 0.65 0.57 2.97 458.21 461.75
3913 24 2 22 0.65 0.66 6.65 455.05 462.36
3914 24 2 23 0.65 0.41 3.72 464.75 468.88
3915 24 2 24 0.65 0.20 3.11 462.97 466.28
3916 24 2 25 0.65 0.80 3.79 461.49 466.08
3917 24 2 29 0.65 1.30 8.31 465.02 474.63
3918 24 2 32 0.65 0.93 5.93 464.57 471.43
3919 24 2 33 0.65 0.66 7.48 458.86 467.00
3920 24 2 35 0.65 0.86 4.66 465.60 471.12
3921 24 2 36 0.65 0.74 3.22 462.20 466.16
3922 24 2 37 0.65 1.00 6.83 465.99 473.82
3923 24 2 38 0.65 0.40 2.05 465.79 468.24
3924 24 2 39 0.65 1.51 5.69 460.99 468.20
3925 24 2 40 0.65 3.34 6.00 461.77 471.11
